,Id,neg,neu,pos,compound,Date,User,Tweet,Comment,RT,Like
46,kesktuvasfaire,0.0,1.0,0.0,0.0,2022-09-22 14:09:42+00:00,MedinaKone,"#parisretailweek l'emballage est stategique en #ecommerce.
Ex #Apple en a fait un élément accentuant la différentiation ds l'informatique. Fini les cartons tout moches...
Petite halte au stand @Raja
 Où il est question de #design #environnement en + de stocker, proteger, emballer https://t.co/1AxPT8DPGK",1,1,4
47,FlowerSushi,0.0,1.0,0.0,0.0,2022-09-22 09:56:18+00:00,kesktuvasfaire,"2ème épisode de la saison où une étudiante explique son double cursus en juriste linguiste spécialisé dans l'environnement🍃

🔊 Spotify : https://t.co/5ILpWOeukQ
🔊 Apple : https://t.co/44DqkjBZyc
🔊 Autres : https://t.co/LWqYM8RfSl",0,0,2
48,RawZ06Off,0.059,0.941,0.0,-0.128,2022-09-21 00:14:21+00:00,FlowerSushi,"@Lucalexandro @Linkido_ J'parle d'un usage pour un produit de la même ligne, oui Samsung a pas l'environnement Apple et c'est bien pour ça que j'en ai pas parlé",0,0,1
49,JujuMup,0.0,1.0,0.0,0.0,2022-09-20 12:19:57+00:00,RawZ06Off,"@_ThisIsSparta_ Conclusion : J'utilise Linux pour bosser au bureau car tout tourne sur la machine Pro, mais depuis mon Mac pour avoir l'environnement de bureau Apple.",0,0,0
50,Boris_Gauty,0.0,1.0,0.0,0.0,2022-09-19 19:32:08+00:00,JujuMup,@apple_pie963 @fabiene_grn Préféré abandonner ses enfants sans autorisation légale dans un environnement qu'il disait être néfaste.,1,0,0
51,FrankBelobo,0.0,0.935,0.065,0.2732,2022-09-18 11:04:56+00:00,Boris_Gauty,@RizSauceTomate1 C'est pas une affaire de performance ni de moyens... Je maîtrise très bien l'environnement Apple vu que malgré je dois être en contact avec ... Je n'aime juste pas leur politique et surtout leur façon de rendre les choses obsolètes,1,0,1
52,alexiuss16,0.0,1.0,0.0,0.0,2022-09-18 08:04:43+00:00,FrankBelobo,Le pb c’est que c’est pas obligé de s’y accommoder s’il y’a mieux coe environnement. Faudrait un peu check l’environnement de travail Apple à un certain niveau et tu comprendras bcp https://t.co/RIrtHiBfQL,0,0,0
53,joan_spm,0.0,1.0,0.0,0.0,2022-09-17 07:58:13+00:00,alexiuss16,"@Jack_Grolandais @Juliette_Briens Après chacun ses goûts, mais niveau rapport qualité/prix, l'environnement, performances, je suis pour Android +++ . Mais on pourra débattre pendant des heures, c'est l'éternel débat Apple vs Android/PC. Chacun voit midi à sa porte 🤷",1,0,0
54,a64677018,0.05,0.845,0.105,0.34,2022-09-17 03:35:36+00:00,joan_spm,#technology #Apple #AppleEvent #ActOnClimate #ecologie #environnement #Europe #euro #op https://t.co/evkCAjRJfv,0,1,0
55,Dynhus,0.0,1.0,0.0,0.0,2022-09-16 18:34:57+00:00,a64677018,"@biertester @JimTjrsEnADSL Il se font une marge et il y a la main d'œuvre aussi car si tu changes ta batterie dans une boutique annexe il est possible qu'Apple refuse d'intervenir.
Je trouve le prix acceptable et c'est même cool pour l'environnement.",0,0,0
56,BarbieBaygon,0.0,1.0,0.0,0.0,2022-09-16 18:15:21+00:00,Dynhus,"@dazjdm Question sûrement bête, mais il n'y a pas de récolte de données côté Apple ? J'utilise pas cette environnement 😅",1,0,0
57,aprameya_t26,0.124,0.876,0.0,-0.34,2022-09-16 08:28:14+00:00,BarbieBaygon,"@apple_pie963 Si ton ex raconte à vos collègues &amp; clients que tu es dangereuse pour vos gamins. Et qu’il le répète inlassablement pdt des mois,qu’il parle d’attouchements,de coups, d’enquête,de perquiz,de foyer. À qui vas-tu faire avaler que ça n’aura pas d’incidence sur ton environnement pro?",1,0,1
58,JeanVal26536332,0.0,1.0,0.0,0.0,2022-09-15 13:19:20+00:00,aprameya_t26,"Did the fire break out today in the sky?😉
.
#clouds #Twitter #SocialMedia #NaturePhotography #environnement #iPhone13Pro #india #Apple https://t.co/6KwTeCrp18",0,0,1
59,swannlry,0.0,1.0,0.0,0.0,2022-09-14 18:23:17+00:00,JeanVal26536332,@la_rebelge @gruute Oui : je te l'avais indiqué plus haut. 😭Je ne connais pas malheureusement pas suffisament l'environnement Apple pour pouvoir te conseiller...,0,0,1
60,Nixcix_,0.0,1.0,0.0,0.0,2022-09-14 18:17:12+00:00,JeanVal26536332,@la_rebelge @dedelajoie @delateuranonyme Désolé : je ne connais vraiment pas suffisamment les logiciels de l'environnement Apple pour te conseiller ... 😞Sur l'Apple Store il doit y avoir diverses propositions : vérifie que le logiciel ait un développeur bien identifié.,2,0,1
61,tibougreunion,0.0,1.0,0.0,0.0,2022-09-14 14:16:24+00:00,swannlry,"@yannzhr @Zeykow_Rikudo @ardipardii @titano7uP @lshoowspeed @YassineTwt Oui c’est sûr, mais comme toujours entre la comparaison entre android et ios. C’est un faux débat car ça dépend des préférences de chacun. Par exemple je suis sur un environnement full apple au niveau du travail. Mais quel bonheur ! La connectivité entre les appareils, etc.",0,0,2
62,Benuuts,0.0,1.0,0.0,0.0,2022-09-13 20:05:09+00:00,Nixcix_,@_UnMecLambda_ @trr1sss @Trovao190919 @SynCMZz__ @YassineTwt T'as cru que Android c'est seulement Wiko ? Je sais que votre environnement apple de merde est fermé mais faut pas abusé,1,0,1
63,UltraHD75,0.0,0.927,0.073,0.5255,2022-09-13 18:30:46+00:00,tibougreunion,"@profduweb avec cette politique logicielle orientée pour vendre des iphones 14 pro, apple discrédite ses actions pour des iphones plus ""respectueux""de l'environnement",0,0,0
64,nborde,0.0,1.0,0.0,0.0,2022-09-12 07:16:01+00:00,Benuuts,@yOyO38 Je suis passé récemment sur MacOs pour du dev mobile et desktop. L'environnement fermé Apple l'oblige presque... Mais après on s'y fait vite et la base BSD est agréable par rapport à windows 😁 Et un mac de 2012 fonctionne toujours très bien !,0,0,0
65,ikaryo29,0.0,1.0,0.0,0.0,2022-09-11 23:01:48+00:00,UltraHD75,"Apple et d'autres marques qui jouent la carte de l'écologie dans leur marketing mais qui te renouvellent leurs gammes chaque année!
Si vous voulez respecter l'environnement, vendez renouvelez vos gammes tous les 3/5 ans au lieu de chaque année. #ecologie 
Qu'en dit @JMJancovici ? https://t.co/cMSjZuiW6r",0,0,2
66,elric__,0.032,0.968,0.0,-0.128,2022-09-11 13:21:50+00:00,nborde,"@LDLC Moi perso je l'offre à ma femme ça ira bien avec l'iphone 14 qu'elle veut s'offrir

L'environnement Apple, c'est pas mon truc.",0,0,0
67,EnzoElSautos,0.03,0.97,0.0,-0.128,2022-09-11 01:05:25+00:00,ikaryo29,@N0noland @DigitalGanon je vais péter un câble comment on peux être dev et aimer l'environnement apple,0,0,0
68,paviey0n,0.054,0.946,0.0,-0.4588,2022-09-11 00:44:34+00:00,elric__,"tu payes ios par exemple, Windows c'est 250 balles (version officielle de windows depuis le site microsoft), ça fait tomber le téléphone à 750e, puis on rajoute tout ce qui est cloud, environnement apple et bien d'autres software. On paye aussi la marque évidemment, mais pas que",0,0,0
69,realAno_x,0.139,0.861,0.0,-0.765,2022-09-10 18:45:37+00:00,EnzoElSautos,@CMatosOe Non non là tu sais pas de quoi tu parles et en plus quand ils sont chez Apple ils restent chez Apple tout simplement parce qu’ils mangent tes merde à la con de une et de deux bah pour le transfert et l’environnement bah encore une fois c’est mieux,2,0,0
70,NotCassim,0.035,0.965,0.0,-0.128,2022-09-10 09:19:09+00:00,paviey0n,"@EeWasFusked @uaglionedinizza @DigitalGanon Alors, oui c'est cher 1k5 pour un juste téléphone et surtout pour ce que les gens en font, même si le prix est justifié.
D'accord des gens payent 1k5 pour des téléphones je comprends qu'on puisse être attaché à l'environnement Apple etc mais on ne peut pas dire que c'est pas cher",1,0,1
71,Abaldeus,0.027,0.973,0.0,-0.128,2022-09-09 19:15:36+00:00,realAno_x,"@3615GuiGui @DigitalGanon Pour le coup, c’est pas qu’une question d’innovation (la preuve en est, les rappels constants des androiders qui rappellent que tel fonctionnalisée existe déjà), mais de stabilité et d’environnement. Avoir un environnement Apple, c’est une prison doré, mais une prison agréable.",3,0,19
72,RetardTaisou,0.0,0.945,0.055,0.3818,2022-09-09 16:56:13+00:00,NotCassim,"C'est ce qui me gêne énormément avec la communication d'Apple lors de sa conférence autour de l'environnement.

Toute leur comm est faite pour déculpabiliser l'acheteur. Non, un iPhone écolo, c'est un iPhone que l'on n'achète pas. https://t.co/kdxF0AU1uW",2,5,8
73,Akavire1,0.0,1.0,0.0,0.0,2022-09-09 14:20:45+00:00,Abaldeus,"@mindthias @Justbento_ @BenZ_HCS @DigitalGanon C'est ça le problème, pour utiliser apple faut tout l'environnement, le PC qui coûte la peau du cul, le tel qui coûte la peau du cul, les périphériques qui coûtent la peau du cul, et le comble c'est que la durée de vie et le suivi de ces trucs est incroyablement basse.",1,0,1
74,cryptonebulaa,0.144,0.801,0.054,-0.4215,2022-09-09 09:24:26+00:00,RetardTaisou,"@elhaj59 @thomflopft @SofianeArbeloa Tu déconnes ? L'essence même des Xiaomi c'est de proposer le meilleur rapport qualité prix en s'inspirant de l'UI d'Apple

Un iPhone c'est un environnement très sécurisé, une optimisation très poussée, des maj sur de nombreuses années, un produit de luxe et des performances",1,0,2
75,ivralsmedia,0.0,1.0,0.0,0.0,2022-09-09 08:36:26+00:00,Akavire1,@_mioux_ @Sekijyra @DrTruc @GwendolineFct @LDLC @AtomVal @Demat_Bob @FredLamboray @KallyGeekette @KhapTaap @LaurelineCD @MarcoSokolov @nerdy_casti @Saavedroo @SeriousDiet8 @TocSheldonToc C'est quoi l'intérêt du M2 du coup? Mis à part s'enfermer un peu plus dans l'environnement Apple.,2,0,3
