,Id,neg,neu,pos,compound,Date,User,Tweet,Comment,RT,Like
347,Pablo_Tsh,0.0,1.0,0.0,0.0,2022-10-15 19:13:18+00:00,mvmo93,@imaneeeekdj @wissou9335 en faite ils sont ça pour que tu dépense 1000 balles pour un iphone 14 et tu as fait des mise a jour,1,0,0
348,Numerama,0.0,1.0,0.0,0.0,2022-10-15 19:12:34+00:00,rotidebluff,@erussal55 @BFMTV Votre tweet a été fait depuis un iPhone sans doute,0,0,0
349,N3JMN,0.0,1.0,0.0,0.0,2022-10-15 19:12:28+00:00,Xplorion2001,@GaneshOCurry @Ayivak_sen Envoye qqch a qqun en Bluetooth a un autre iPhone.  Photo doc même ton snap,1,0,2
350,RKurusawa,0.0,1.0,0.0,0.0,2022-10-15 19:11:33+00:00,JELT169,@titibreton @moro_alex @Tofeur_F1 Idem pour moi avec un mac depuis https://t.co/L3O1zlCcD4 n’ai jamais pu blairer Windows.Alors quand l’IPhone est sorti je n’ai pas changé de crémerie même si je suis conscient de payer plus cher…,0,0,0
351,ClxtchJr,0.0,1.0,0.0,0.0,2022-10-15 19:11:23+00:00,AquaHoshiino,@KilumbaK @Nazuna_COTN @FallenNight1345 mdr je connais pas iphone,0,0,1
352,stubbornIyours,0.2,0.8,0.0,-0.128,2022-10-15 19:10:42+00:00,flayz29,Mdr mon android fait tout ce ton iphone fait en 10x mieux jai meme un apk pour avoir twitter avec un overlay naruto et je peux me connecter à ma tele https://t.co/dpkdiDZFhN,1,0,2
353,James_Houmadi,0.071,0.929,0.0,-0.4588,2022-10-15 19:10:36+00:00,TdugamerxX,"@Tofeur_F1 Le problème avec un iphone c'est que t'es ultra limité par l'OS, avec un Android tu fais ce que tu veux t'as aucune limite, tu peux même changer d'OS. J'ai passé 12 ans chez Apple mais le passage chez Android c'était libéré délivré !",2,0,0
354,perso_ma,0.0,1.0,0.0,0.0,2022-10-15 19:09:29+00:00,cxmi_mi,"Eh les gens, l’iPhone 14 il a un port lightening ou usb-c ?",4,0,0
355,ValCatinal,0.06,0.94,0.0,-0.3612,2022-10-15 19:08:43+00:00,VSoccerGameShow,@PatrickAdemo Beaucoup de jeunes achètent des #iPhone mais critiquent les vieux qui ne regardent pas les prix. 😅,0,0,0
356,blehh_2,0.0,0.791,0.209,0.4404,2022-10-15 19:08:23+00:00,YannickBiet,"@Tris_HR En tous cas si vous avez un iPhone ne supprimez pas l’application ! (Et ne changez pas de téléphone !)

Bonne soirée et merci pour vos réponses !",1,0,0
357,gironbasqdebdx,0.0,1.0,0.0,0.0,2022-10-15 19:07:45+00:00,djibrilr9,@Tofeur_F1 Mdrr on a eu le même parcours. Quand j’ai acheté mon premier iPhone en 2021 j’étais émerveillée,0,0,0
358,Bruno_FIBRE,0.0,1.0,0.0,0.0,2022-10-15 19:06:05+00:00,cdr9_,Yen a qui ont l’iPhone 14 pro max ici ?,0,0,0
359,CapitaineFlameX,0.036,0.964,0.0,-0.128,2022-10-15 19:04:44+00:00,moul_ribab,"@Words_failed Aslan j'ai pas d'iphone et j'habite pas à l'axe casa rabat,ca sera très difficile d'intégrer hhhhhh",1,0,1
360,gigiwinterbear,0.0,1.0,0.0,0.0,2022-10-15 19:04:22+00:00,trflgarDlaw,@Btsuha1 Pas pr les iphone apparemment,0,0,0
361,taehyunie_minr,0.0,1.0,0.0,0.0,2022-10-15 19:02:14+00:00,Miriakus,"@DimitriRenard3 @LeClavierSouris @Tofeur_F1 Alors pour ta sonnerie, tu peux pas choisir n’importe quel fichier mp3 de ton téléphone, faut bidouiller le fichier et l’upload via itunes. Pour les fichiers, tu peux pas connecter l’iphone à u  ordi et drag&amp;drop. Pour le partage de co, je suis resp IT dans ma boîte et c’est H24",1,0,1
362,lm_kenken,0.141,0.859,0.0,-0.5093,2022-10-15 19:01:56+00:00,CheapFastSrvc,#Retweet Essayer de gagner un #IPHONE 12 Mini Vert sur le  lien suivant https://t.co/cRKvnonY25 #giveaway #follow,0,0,0
363,evarei010,0.065,0.935,0.0,-0.4588,2022-10-15 19:01:43+00:00,galicixia,@KugenTheMaster Ouais bon l’iPhone c’est un mauvais exemple oublie. 😭,1,0,0
364,almtds,0.0,1.0,0.0,0.0,2022-10-15 19:01:10+00:00,KugenTheMaster,"@galicixia Oui mais l’iPhone ??? L’iphone c’est un investissement, si tu payes c’est que tu peux te le permettre",1,0,0
365,Jexien_,0.0,1.0,0.0,0.0,2022-10-15 19:00:52+00:00,imaneeeekdj,"Apple ca commence à m'enerver, pq mon tel beug alors que c'est un iphone 12 et il a aucun problemes Allah y Barek, je vous jure j'ai une haine la.",2,0,0
366,Kvtagiri_,0.0,1.0,0.0,0.0,2022-10-15 19:00:36+00:00,NevO_R5,@armandtrx @SingezLeo @Tofeur_F1 que l'iPhone 13 si,0,0,0
367,bira_multimedia,0.0,1.0,0.0,0.0,2022-10-15 18:58:25+00:00,Pioupiou9711,@Hiddensik @OursonGrincheux @Tofeur_F1 Y'a les même qui dénigrent Android alors qu'ils sucent iPhone depuis leur naissance hein,1,0,2
368,hx_c755,0.0,1.0,0.0,0.0,2022-10-15 18:58:13+00:00,supershuriken,Big 2022 t’a des gros iPhone 13 mais tu gratte un compte Netflix aller casse toi,0,0,1
369,R_BM93,0.0,1.0,0.0,0.0,2022-10-15 18:57:26+00:00,Le_tounsi93,J ai dis à ma mère de m'acheter l'iphone 14 pour mon anniv elle m'a acheter le 12 😩,1,0,0
370,naumovaslavyana,0.0,1.0,0.0,0.0,2022-10-15 18:56:58+00:00,chxrlxne_lxs,@_minhel Pour les carrés blancs iel doit avoir un iphone du coup j'ai pas les emojis mais imagine c'est truc glauque 💀,0,0,0
371,Jeremieaub1,0.0,1.0,0.0,0.0,2022-10-15 18:56:19+00:00,galicixia,@KugenTheMaster Pour moi une galère c’est genre EDF qui te prélève plus que prévu quoi. 🤡 ou un trou de balle ovale qui achète le dernier iPhone tu vois ?,1,0,0
372,hyza_vlm,0.0,1.0,0.0,0.0,2022-10-15 18:56:09+00:00,SunLoveU_,@cpastibo @Bay_ecom @Bartotty @UnSuppPhoceen participe et tu me donnes l’iPhone si tu gagnes,0,0,1
373,jackmide14,0.0,1.0,0.0,0.0,2022-10-15 18:55:55+00:00,KalengaJarod,"Vraiment iPhone je comprends pas. C’est moi j’écris ou c’est lui? J’écris t’a il écrit y’a, j’écris chiant il marque chutant.",0,0,1
374,AgoneFNBR,0.0,1.0,0.0,0.0,2022-10-15 18:55:44+00:00,Guitariosott,Sur @lesoir et (un peu) ailleurs https://t.co/bLBxQEiPQQ Les unes d'aujourd'hui via @8enoit @LiberteAC @servranckxj #iphone #apple,0,0,0
375,maswa_gaetan,0.0,1.0,0.0,0.0,2022-10-15 18:55:15+00:00,alaelu_,T'as plus de chance que je t'approche si je vois que t'as pas un iphone,0,0,0
376,POPIER1,0.0,1.0,0.0,0.0,2022-10-15 18:54:53+00:00,YonkoEternel,C'est fou comme les gens comme ça une fois qu'ils ont leur Iphone ils veulent trop faire les anciens à vouloir t'apprendre des trucs sur les fonctionnalités du tel https://t.co/A23hd5443s,1,0,4
377,Mike07489974,0.0,1.0,0.0,0.0,2022-10-15 18:54:52+00:00,9e41Podcast,"Le serate belle… 
@Anse1987 @iMatteo_Pau @PietroMamei 
•
•
•
#NoveEQuarantunoPodcast #Apple #Podcast #iPhone https://t.co/cwcEJjGahf",1,1,9
378,adisunn__,0.273,0.727,0.0,-0.4588,2022-10-15 18:54:42+00:00,Miriakus,"@DimitriRenard3 @LeClavierSouris @Tofeur_F1 Dans les trucs impossible : apk sans jailbreak.
Dans les trucs relous : changer sa sonnerie, gérer les musiques sur le téléphone, gérer les fichiers, partage de co degueux (ça bug de fou, il faut parfois reboot l’iphone pour le voir).
Ça c’est les trucs qui me gêne pour mon usage",2,0,3
379,Memphiis33,0.0,1.0,0.0,0.0,2022-10-15 18:53:42+00:00,Nehesstahturfu,@sensdudetaiI Tu pense connaître un frere et un jour il a un iPhone,0,0,0
380,586498M,0.0,1.0,0.0,0.0,2022-10-15 18:53:29+00:00,Gend4r,@JeanSeb @jmeyran @Eleusie_ Je suis très content de kdrive. C’est Suisse. Je synchronise toutes mes photos dessus que ce soir sur androïd ou iPhone. C’est peut-être pas le meilleur marché mais j’aime bien qu’ils soient pas américains. https://t.co/DKQSMSCaAJ,1,0,1
381,samiratll,0.0,0.787,0.213,0.5859,2022-10-15 18:53:27+00:00,ganrtdi,"@Zaina_otm @InesCbt @txeeoo @alnlnaa @QueenTaraji @maescobar_ Twitter for iPhone. 
Fin du débat la deuxième consanguine. https://t.co/imDEf7x1jA",1,0,0
382,Dashitoji,0.0,1.0,0.0,0.0,2022-10-15 18:53:12+00:00,NevO_R5,@loulou79798501 @Tofeur_F1 Ben justement j'explique que j'ai testé les deux... donc dans la pratique je trouve que l'iPhone est pas beaucoup mieux que le OnePlus 9 Pro,0,0,0
383,vaanessaa_kr,0.0,1.0,0.0,0.0,2022-10-15 18:52:47+00:00,XNicolasEnjoy,@UFO00511260 Pense à tous ses gens qui vont se prendre un iPhone 6+ pour Noël pour goûter au joie du jailbreak 🤣😂,0,0,1
384,HoutchG,0.16,0.84,0.0,-0.4215,2022-10-15 18:51:31+00:00,jeonMathii,@sunmye0n Iphone 11 et reconditionné,1,0,0
385,koerhey,0.0,1.0,0.0,0.0,2022-10-15 18:51:02+00:00,Whacky__,@NovaRmi1 @Tofeur_F1 One Plus 6T pendant 2 ans. iPhone 11 depuis 2 mois. Je ne regrette pas le One Plus même si je l’aimais beaucoup.,0,0,0
386,Mbcompagny,0.0,1.0,0.0,0.0,2022-10-15 18:50:53+00:00,kalyste34,Apple : 19 millions d’euros d’amende pour avoir retiré le chargeur des iPhone au Brésil @Frandroid https://t.co/8XwueOpltP,0,0,0
387,euanne__,0.0,1.0,0.0,0.0,2022-10-15 18:50:49+00:00,sunmye0n,"@jeonMathii Oula c’est bizarre, c’est l’iPhone combien ? Tu l’as acheter neuf ou reconditionné ?",1,0,0
388,charlyymcl,0.034,0.966,0.0,-0.128,2022-10-15 18:50:28+00:00,Miimybaby,Mais surtout quelle est la proba pour avoir un virus sur ton iPhone (ça existe) mais quand même faut vraiment être le cocu du siècle,0,0,0
389,antiblvk,0.0,1.0,0.0,0.0,2022-10-15 18:49:20+00:00,jeonMathii,"@sunmye0n Oui mais j’ai peur de casser l’iPhone 
Psk on dirai que la batterie a gonflé",1,0,0
390,AwakenBlackpopo,0.0,1.0,0.0,0.0,2022-10-15 18:47:56+00:00,CK_Barbiana8,"Dans deux semaines je reçois mon iPhone 14 , je sais pas ce que je vais faire de celui que j’ai",3,0,1
391,chismeres,0.0,1.0,0.0,0.0,2022-10-15 18:47:19+00:00,banza_cephas,@RoyBattySF @Tofeur_F1 Achète un iPhone et tu viendras parler avec nous 😌,1,0,0
392,Ny_n0u,0.0,1.0,0.0,0.0,2022-10-15 18:47:18+00:00,Mickey971,"@jrhvrn Faudra être plus précise : qualité de quoi!? Photo!? Le rendu photo sur l’écran du mobile ou sur un moniteur!?
Même téléphone donc même configuration : tu dois avoir la même chose qu’un autre iPhone identique",1,0,0
393,cedre48,0.0,1.0,0.0,0.0,2022-10-15 18:46:45+00:00,acelestcode,@BM_paola10 je crois pas avec les versions datant de l'iphone X  tout a été améliorer et booster au MAX,0,0,1
394,Didi913ph,0.0,1.0,0.0,0.0,2022-10-15 18:46:39+00:00,fuckthedip,"@HimoraSlimane Tout dépendra des résultats, on a souvent mis Apple au trou et 🚀. En dehors des ventes d'iphone il va être important de voir si la partie ""services"" progresse",1,0,2
395,SAVON59,0.0,0.692,0.308,0.7097,2022-10-15 18:46:05+00:00,BelmokademNabi1,@encoword iPhone Galaxy s32 ultra pro marx s24 Ultra slim fit élégant,0,0,0
396,oniriik,0.0,1.0,0.0,0.0,2022-10-15 18:46:04+00:00,V4rgr_,"@heyla_ra Raison non tout dépend dés préférence , faut juste arrête de dire uai l’iPhone ces trop chère blabla alors que des xiaomi Samsung xperia etc son au même prix quoi",1,0,3
397,lucioleverse,0.0,1.0,0.0,0.0,2022-10-15 18:45:00+00:00,Nazuna_COTN,@KilumbaK @FallenNight1345 Je n’ai pas ce paramètre dans mon iPhone,1,0,0
398,vmiinbabiies,0.0,1.0,0.0,0.0,2022-10-15 18:43:55+00:00,Flyoutandflyin,"J’en ai jamais entendu parler, essaie d’envoyer tes photos sur un autre IPhone via AirDrop afin de les visualiser, tu as peut-être un soucis d’écran https://t.co/xPHxNLueJs",0,0,0
399,RoyBattySF,0.0,1.0,0.0,0.0,2022-10-15 18:43:51+00:00,Darui_de_Kumo,@Tofeur_F1 passer de Android à iPhone est le meilleur choix qu’on puisse faire de toute une vie,0,0,0
400,jrhvrn,0.0,1.0,0.0,0.0,2022-10-15 18:42:58+00:00,jakenyuji,@tita_n0ur J’ai mon iPhone depuis 4 ans mashAllah il tient mais il faut prendre comme neuf ou bon état pas en dessous,1,0,0
401,jeanlouparzac,0.0,1.0,0.0,0.0,2022-10-15 18:42:52+00:00,Pablo_Tsh,@Jol24380145 @Giscard_MOUTHE @I_am_Naomiiiiii Et pour toi c’est quoi le point négatif sur l’iPhone??,0,0,0
402,tortlewaro2,0.0,1.0,0.0,0.0,2022-10-15 18:42:47+00:00,Numerama,On débat des iPhone 14 ! 👇https://t.co/Ysyn3IKU1g,0,0,5
403,azegnnd,0.0,1.0,0.0,0.0,2022-10-15 18:42:46+00:00,N3JMN,@wshcmoi212 @gigiwinterbear Sur ton tel trql tu peux pas avoir de virus avec un iphone,1,0,1
404,WillL96_,0.06,0.94,0.0,-0.3182,2022-10-15 18:41:35+00:00,RKurusawa,Ma raison principale pour pas avoir d'iphone c'est que j'aime trop les apps de geeckos a build soit meme en lançant des commande obscure écrit sur un https://t.co/dxTXZig1Hm https://t.co/tj3vFU39ss,0,0,2
405,LemaireYoann,0.0,1.0,0.0,0.0,2022-10-15 18:41:09+00:00,ClxtchJr,@Tofeur_F1 mm moi quand g eu mon iPhone,0,0,0
406,t_ibrahimadam,0.0,1.0,0.0,0.0,2022-10-15 18:40:22+00:00,stubbornIyours,@POSSESSlVEBABY RIP ton iPhone 8 tout cassé…. Amour..,1,0,0
407,Stephane51,0.0,1.0,0.0,0.0,2022-10-15 18:39:44+00:00,V4rgr_,@heyla_ra Après il est américain parce que fluide l’iPhone est limitée à 60hz alors que les autres von de 90 a 120hz et intuitif en vrai sa dépend m’s androïde sa reste intuitif,1,0,3
408,Pierrot_be114,0.0,0.867,0.133,0.5484,2022-10-15 18:39:17+00:00,James_Houmadi,"Je comprendrais jamais les gens qui gueulent et font des vidéos pour dire que les #iPhone14 sont trop cher. 
Mais personne vous oblige à en acheter. Prenez un iPhone SE, d’ancienne génération ou un smartphone #Android moins cher et fermez là.",0,0,0
409,Oli_bl13,0.0,1.0,0.0,0.0,2022-10-15 18:39:15+00:00,perso_ma,"Les coques et étuis pour iPhone sur le thème Natsu sont disponibles en versions souple, rigide et antichoc. Si votre téléphone fait souvent des sauts périlleux, misez plutôt sur le
L’article Natsu Coques de téléphone es...  https://t.co/nHq3i5XQ93",0,0,0
410,Lcsdias10,0.0,1.0,0.0,0.0,2022-10-15 18:39:03+00:00,ValCatinal,"@Kaiiiizo @KrierRomain @Tofeur_F1 Renseigne toi frero, pour comparer l’iPhone 6 à été mis à jour jusqu’à 2019 tant dit que le galaxy s6 lui a eu ça dernière mise à jour en 2016 mais c’est bien continue de sortir dés argument totalement ramdom et faux",2,0,8
411,CaliTof,0.0,0.938,0.062,0.3182,2022-10-15 18:38:28+00:00,blehh_2,@kthvmel97 askip sur iphone c safe donc ça doit concerné tt les apple,1,0,0
412,DoChamakh,0.0,1.0,0.0,0.0,2022-10-15 18:38:15+00:00,gironbasqdebdx,@Lau_riginal @steb_LD @RoyBattySF @Feel_Forest @Tofeur_F1 Je me rappel d’une histoire où ils n’ont pas voulu dev une appli pour déverrouiller un iPhone 5C d’un terroriste pour le FBI car ça serait ouvrir la boîte de Pandore . Je crois que finalement t’as pas plus reglo qu’Apple. #roi,0,0,1
413,KING_KAHEI,0.0,1.0,0.0,0.0,2022-10-15 18:37:09+00:00,Bruno_FIBRE,@AudreyCouleau pas d'apple watch malheureusement (je passe sous l'iphone 6S un dons et mon premier smartphone sous la pomme) j'ai explosé les compteurs (+de 30 000 pas dimanche dernier),1,0,1
414,yann14730,0.0,0.943,0.057,0.3612,2022-10-15 18:37:04+00:00,CapitaineFlameX,"@OursonGrincheux @Hiddensik @Tofeur_F1 Il arrive pas à répondre. Aujourd'hui tu prends un pixel ou un Samsung A53, tu peux absolument tout faire. De manière plus que correcte. Un iPhone c'est sympa si t'as un MacBook qui est LE réel produit utile d'Apple",0,0,1
415,monsieurnaudin,0.0,1.0,0.0,0.0,2022-10-15 18:36:11+00:00,gigiwinterbear,Si vous avez un samsung faite ça et pour les iPhone y’a pas de soucis normalement https://t.co/Ywibjy1cPt https://t.co/NfQA186OyF,0,1,0
416,GonDeez_,0.0,1.0,0.0,0.0,2022-10-15 18:36:04+00:00,taehyunie_minr,Ma video aurait été incroyable si j’avais eu un iphone 14 😔😔 le 11 est officiellement de la grosse merde,0,0,1
417,GiveMe_HS,0.243,0.757,0.0,-0.7027,2022-10-15 18:35:50+00:00,lm_kenken,"Woaa j'ai fais des photos avec un Iphone et pour une fois jpeux le dire, mais je me trouve plutôt frais !",1,0,3
418,ArobasePegeta,0.0,1.0,0.0,0.0,2022-10-15 18:35:28+00:00,evarei010,@cocogyun c’était mn premier téléphone ah c’était vraiment NUUULLL il a duré je crois un an avant que je pete un plomb et que j’achète un iphone 6 (que j’ai changé très récemment d’ailleurs),1,0,0
419,OursonGrincheux,0.0,1.0,0.0,0.0,2022-10-15 18:34:46+00:00,almtds,La batterie de l’iPhone elle descend trop vite depuis iOS 16 😤,1,0,0
420,MontoisDeter,0.0,1.0,0.0,0.0,2022-10-15 18:34:04+00:00,gigiwinterbear,@wshcmoi212 Si t’as un iPhone y’aura rien,1,0,0
421,TULIZANA_sana1,0.0,1.0,0.0,0.0,2022-10-15 18:33:28+00:00,Jexien_,@rosuweirdo @Tofeur_F1 Ui achète moi l'iPhone 14 Pro max j'sais pas quoi + Ultra vers l'infini et au delà,1,0,0
422,nikaadetp,0.0,1.0,0.0,0.0,2022-10-15 18:33:15+00:00,Kvtagiri_,@yesaiplustroppv t'as un iPhone pour avoir la même quali que moi et mon téléphone xiaomi,1,0,1
423,trapa_fars,0.0,1.0,0.0,0.0,2022-10-15 18:30:37+00:00,bira_multimedia,Iphone 14 pro max Esim Et dual sim physique disponible en stock merci de m’écrire par Whatssap au +221778630000 https://t.co/2pxzQZEUDe,0,0,0
424,SiangThierry,0.0,1.0,0.0,0.0,2022-10-15 18:30:23+00:00,evarei010,"@cocogyun je suis passée d’un samsung j3 je crois à un iphone 6 et je peux te dire que déjà là ça m’a CHANGÉ LA VIE. le bail était vilain, en plus sa batterie a gonflé, c’était lent et ça prenait 25 ans pour ouvrir une app",2,0,0
425,can10up,0.0,1.0,0.0,0.0,2022-10-15 18:30:20+00:00,hx_c755,Achetez moi un iPhone... https://t.co/7qKtR1QtcL,0,0,0
426,Mefietoidesmef2,0.0,1.0,0.0,0.0,2022-10-15 18:30:17+00:00,R_BM93,@GabrielStump Je te rassure j’ai un vieil iPhone casse de partout que je peux pas me permettre de changer 🥲,1,0,0
427,Le_Madridiste,0.0,1.0,0.0,0.0,2022-10-15 18:30:10+00:00,naumovaslavyana,"Apple écope d'une amende de 19 Ms Euro au Brésil pour ne pas avoir vendu d'iPhone avec chargeur, suite à une plainte de l'Association brésilienne des consommateurs qui dénonce des pratiques abusives : https://t.co/f67ypo8hmh https://t.co/JTcYWkr95x",0,0,0
428,bandymafy,0.0,1.0,0.0,0.0,2022-10-15 18:29:28+00:00,Jeremieaub1,@DoChamakh @jusquaudrnierg @RoyBattySF @Tofeur_F1 J'ai été 8 ans avec l'iPhone depuis que j'ai Xaomi je découvre la batterie infinie 🤩,0,0,2
429,ohblaise,0.086,0.914,0.0,-0.128,2022-10-15 18:29:28+00:00,hyza_vlm,Mon iPhone volé à été retrouvé et le voleur de merde arrêter 🙏🏽 https://t.co/oGtXIO0kw2,1,0,8
430,kerronnnn,0.0,1.0,0.0,0.0,2022-10-15 18:27:59+00:00,jackmide14,"J’ai acheté mon iPhone 13, go finir le mois avec des pâtes🫠",0,0,0
431,MonkeyDBVB,0.0,1.0,0.0,0.0,2022-10-15 18:26:54+00:00,AgoneFNBR,@LwloFNBR @pwpsii @VynoSZN @frotywyd @Oumxyywyd Twitter for iPhone Wath?? Jsuis choquer,2,0,0
432,lazarebarbar,0.0,1.0,0.0,0.0,2022-10-15 18:26:34+00:00,ganrtdi,"@InesCbt @txeeoo @alnlnaa @Zaina_otm @QueenTaraji @maescobar_ Ptdr mais ferme là, il à totalement raison.

Tu chiales sur le sort des ouïghours tout en ayant un iPhone ça aucun sens.
Je trouve même qu'il à été bien gentil avec une consanguine comme toi.",2,0,0
433,SaccageGuada971,0.0,1.0,0.0,0.0,2022-10-15 18:26:30+00:00,maswa_gaetan,iPhone 14 Pro Max disponible chez nous,0,0,0
434,COMIFO1,0.0,1.0,0.0,0.0,2022-10-15 18:24:54+00:00,POPIER1,@KgKyl Ah cool..tu sais je voudrais changer mon iPhone…,0,0,0
