,Id,neg,neu,pos,compound,Date,User,Tweet,Comment,RT,Like
78,JuddLegum,0.059,0.725,0.216,0.7184,2022-05-04 00:49:40+00:00,PalmerReport,"JD Vance has won the Republican nomination for Ohio Senate, per Cook Political Report. Trump will try to take credit for this. But Vance just barely won; Trump's endorsement apparently wasn't worth much. Democrat Tim Ryan will face Vance in November. Tim Ryan can definitely win!",118,887,4187
79,verge,0.227,0.773,0.0,-0.5719,2022-05-02 14:11:37+00:00,KylaInTheBurgh,"Trump called JD Vance ""JP Mandell"".
Apple CEO Tim Cook was ""Tim Apple"".
Matt Gaetz is ""Rick Gates"".
Kevin McCarthy is always ""Steve"".
Paul was ""Ron Ryan"".
""Mike"" Bolton was his National Security Advisor.
He also had dinner with ""Jim"" Perry.

..but Joe Biden, right?
#DementiaDon",89,683,2016
80,OccupyDemocrats,0.126,0.781,0.092,0.0836,2022-05-01 23:11:44+00:00,tim_cook,Eid Mubarak to everyone celebrating around the world! Wishing you a joyous and peaceful holiday connecting with family and friends.,1495,6767,68990
81,RepSwalwell,0.0,0.675,0.325,0.9182,2022-04-28 21:32:02+00:00,EWErickson,My 16yo drew this picture of her best friend on an iPad with an @apple pencil. The judges almost disqualified it because they thought it was a photo with a filter applied. But it is hand drawn with the pencil. Cc: @tim_cook https://t.co/IFRJdsHrgi,252,132,4715
82,MikeSington,0.069,0.931,0.0,-0.1027,2022-04-26 17:30:05+00:00,Public_Citizen,"Do not trust Elon Musk.

Do not trust Jeff Bezos.

Do not trust Mark Zuckerberg.

Do not trust Tim Cook.

Do not trust Sundar Pichai. 

Do not trust Satya Nadella.

Regulate them. Break up Big Tech. Hold them accountable.",803,3027,16565
83,apple_pochinki,0.0,1.0,0.0,0.0,2022-04-26 13:28:46+00:00,ighaworth,"If you’re leaving Twitter because of a billionaire, you might want to consider:
❌ Facebook &amp; Instagram (Mark Zuckerberg)
❌ Amazon &amp; WaPo (Jeff Bezos)
❌ Apple (Tim Cook)
❌ AirBnb (Brian Chesky)
❌ Netflix (Reed Hastings)
❌ Walmart (Walton family)
❌ Nike (Phil Knight)",176,1192,6797
84,adriyoung,0.0,1.0,0.0,0.0,2022-04-23 01:25:04+00:00,tim_cook,Daisy's been hard at work. 🦾 https://t.co/76HJoS51i4,213,440,4271
85,iamhacker,0.0,1.0,0.0,0.0,2022-04-22 18:57:00+00:00,tim_cook,"Protecting the environment is a huge responsibility that we consider in everything we do. Teams across the company are meeting the moment with commitment and clarity of purpose. In honor of #EarthDay, here's how we’re working toward a greener future. https://t.co/iIHRXEwpfA",267,509,4770
86,Smoked2Much,0.0,1.0,0.0,0.0,2022-04-22 17:30:00+00:00,kylegriffin1,"CREW letter to Apple CEO Tim Cook: Trump's social platform, Truth Social, should be removed from Apple's App Store as it provides him and his allies an opportunity to continue their attacks on democracy and promotion of violent extremism.",402,1247,6135
87,barstoolsports,0.0,0.837,0.163,0.5423,2022-04-21 18:15:07+00:00,tim_cook,Hiking is one of my favorite ways to clear my mind. The trails in @YosemiteNPS are some of the best. Thanks to @tiffpenguin for this amazing #ShotOniPhone photo for #NationalParkWeek! https://t.co/bmKMlTWxPX,272,612,11045
